序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
3977,129318349392,129319334704,75784,"博丽宁梦",6,男,"老人都这样的，说走就走了，哪怕前两天看着还很矍铄很健康。",2022-09-09 02:32:25,0,0,"什么小粉红，是的赤红大叔。",广东,否,https://i1.hdslb.com/bfs/face/d7790bb4f3c93d41ee9123a7d7446a7fd80c042a.gif
3978,129318349392,129319395024,388864270,"一颗杏野",5,保密,"去年2月得过新冠",2022-09-09 02:34:33,0,1,"",四川,否,http://i1.hdslb.com/bfs/face/4a7f8b1c627030795bbbfe0fbe6c4f6298dfebda.jpg
3979,129318349392,129319416512,437956128,"黑泽玄一郎",6,男,"生命到了尽头了，突然去世并不稀奇",2022-09-09 02:36:08,0,0,"",新疆,否,https://i0.hdslb.com/bfs/face/a48d4cb7280f38823cf366b7e9b6a2a459e778c8.webp
3980,129318349392,129319816080,4758814,"滚筒烤箱机",6,保密,"毕竟九十多了，而且看着情况之前感染新冠也是真的，雪上加霜了属于是",2022-09-09 02:44:59,0,1,"柠檬树下的唯一的人",陕西,否,https://i1.hdslb.com/bfs/face/79a290d52bcdc0923dec7815615795f1de393dbb.jpg
3981,129318349392,129319904224,14458933,"大大大大仓苏",6,女,"她不能说自己身体不好。因为是支柱",2022-09-09 02:49:32,0,1,"直播懒鼠",山西,否,https://i1.hdslb.com/bfs/face/5421fecb7429db300a61538b5d3c1bd62a8b12d2.jpg
3982,129318349392,129319962080,39378276,"笑斩鲲",5,男,"90多了",2022-09-09 02:49:32,0,0,"",广东,否,https://i0.hdslb.com/bfs/face/b7fffc9bf525ac27ee68378fe8db214bd95b9ba3.jpg
3983,129318349392,129320248112,2688007,"大家都想抓住我",6,保密,"新冠之后就很少出现在大众面前了",2022-09-09 02:54:52,0,0,"",广东,是,https://i1.hdslb.com/bfs/face/d8a14645d1ab2b7d4cc216c2aecd63fb3871fae9.jpg
3984,129318349392,129320510400,384050916,"青城电影院",6,保密,"96了大哥，人还能永生不死吗？",2022-09-09 03:04:26,0,0,"",广东,否,https://i0.hdslb.com/bfs/face/0cd0d9c1e0159f315f3d3f72d7cac7b3d6e8614a.jpg
3985,129318349392,129320615728,346358219,"cateast222",6,保密,"新冠",2022-09-09 03:11:27,0,1,"",广东,是,https://i2.hdslb.com/bfs/face/ffdd8d421d5ad8f2e29b4cd552cedabb6ba4a425.jpg
3986,129318349392,129320899024,16604809,"五十弦奏玉山亭",6,保密,"老人最后一程，有段时间会忽然精神很好，知道自己死期将近回光返照",2022-09-09 03:20:14,0,0,"一身清贫怎敢入繁华，两袖清风怎敢误佳人

三餐不济怎敢叙高堂，四季漂离怎敢言家成",北京,否,https://i1.hdslb.com/bfs/face/1a3ae51f5bc7fde0f36ade3448d34addd8c23474.jpg
3987,129318349392,129320977760,6387060,"绿洲中的荒芜",6,男,"回光返照，老祖宗诚不欺我。",2022-09-09 03:20:39,0,0,"心中的枯寂是那绿洲之中的荒芜～",云南,否,https://i0.hdslb.com/bfs/face/c3b6749b96a5a2acdfd3ad63551942952ba747f8.jpg
3988,129318349392,129321023168,1546144393,"tubie3149",5,保密,"站在她这个位置，她不会公开主动承认自己身体不好的，肯定是能拖一天是一天的",2022-09-09 03:26:02,0,2,"",湖北,否,https://i1.hdslb.com/bfs/face/c5cb27b6e99aa8c8b089cf5c59f6f95588404042.jpg
3989,,129318349104,225317582,"灵槐OvO",6,男,"女王落幕了",2022-09-09 02:09:00,0,914,"哥们，我没那么大攻击性，别攻击我，阿里嘎多！",江苏,否,https://i2.hdslb.com/bfs/face/f8dc100ab089227fec2550596537cafab0c33e3d.jpg
3990,,129318278608,34424384,"塔科夫市导游",6,男,"地图头去找寻那个亲口解散联盟，传奇女王也去追随她的日不落帝国了",2022-09-09 02:09:00,0,743,"智者不入爱河，开摆享受人生",江苏,是,https://i2.hdslb.com/bfs/face/6355a7bb48653368a08c1b6bdc2b688f85d6d623.jpg
3991,,129318200736,397491898,"兰梦说",6,男,"前两天不是还任命新首相来着？真是人生无常啊",2022-09-09 02:08:57,120,42296,"暂无垂直，爱好摄影游戏数码",天津,是,https://i1.hdslb.com/bfs/face/4378f25c7b328a17803986c0181349089af2263b.jpg
3992,129318200736,129319377488,282230525,"葉落以後",6,男,"为了维持英联邦付出了毕生的努力。无愧于女王称号。",2022-09-09 02:33:18,0,1944,"",广东,否,https://i2.hdslb.com/bfs/face/5b5806a559586366ed19641cda5113716727499b.jpg
3993,129318200736,129319661072,11974876,"挂面11",6,女,"这是拼着最后一口气做能做到最后的事情",2022-09-09 02:42:38,0,3354,"",四川,否,https://i1.hdslb.com/bfs/face/d3fa2efe38f88899548542dccc9838263e94130b.jpg
3994,129318200736,129319662784,74652783,"郁闷小潴",5,保密,"去看看那个视频或者图片里面，她与特拉斯握手那个画面，他的手背颜色吧。。",2022-09-09 02:42:48,0,1690,"",湖南,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
3995,129318200736,129319883840,328205342,"3546701",6,保密,"也不算意外吧，之前任命首相都是在白金汉宫或者温莎城堡里，没出过伦敦。这次认命特拉斯不是在苏格兰么，可能与女王身体健康因素有关系。",2022-09-09 02:47:49,0,4260,"",河南,否,https://i2.hdslb.com/bfs/face/b126d9569b99b8f4b76be2f43fa4d751581560b9.jpg
3996,129318200736,129320108080,9101977,"Datoucy0",6,保密,"很可能是撑着最后一口气等着新首相出来，因为查尔斯+无首相，英国容易直接解体。",2022-09-09 02:53:12,0,23117,"和正常人说话。",黑龙江,否,https://i1.hdslb.com/bfs/face/a953b4d6615ae682e59348b6df8efbac00c123e2.jpg
3997,129318200736,129320552448,55669,"娃娃杂",6,保密,"老人是这样的",2022-09-09 03:08:52,0,1775,"萌妹子变态有什么错！",广西,否,https://i1.hdslb.com/bfs/face/6490b0492abf3e3edffda5fd55eadc12ada25855.webp
3998,129318200736,129320643232,315994801,"从此盲人不早朝",6,女,"仔细看她的手发黑了已经",2022-09-09 03:09:43,0,3141,"一个爱搞混剪乱磕CP的女人",美国,是,https://i1.hdslb.com/bfs/face/cb97e3d556f146319f93dc00f2ec322d027fe84f.jpg
3999,129318200736,129320618032,228875504,"老虎先生M",6,男,"唉，让老太太好好休息吧[保卫萝卜_哭哭]",2022-09-09 03:11:42,0,1352,"千秋无绝色 . 悦目是佳人",日本,是,https://i2.hdslb.com/bfs/face/2b8b2ca55a445cd10bc7fa2fe7e5eab4ea454ca6.jpg
4000,129318200736,129320771664,4510766,"啦不啦朵朵",6,女,"因为那个首相自带“诅咒”  不过走好。",2022-09-09 03:15:07,0,1156,"嘴硬对线就拉黑，无能者的表现罢了。",广东,否,https://i2.hdslb.com/bfs/face/af14af75d20d9a44a5f376174c4a16e3b2a0ed49.jpg
4001,129318200736,129320975088,2123456099,"素草寒生雨",5,保密,"感觉是硬撑到新首相上任的，任命仪式结束很快就不太好了",2022-09-09 03:20:21,0,3627,"",辽宁,是,https://i2.hdslb.com/bfs/face/a2f5ce79a6bc0bea2077180f2deb17ae05de2c22.jpg
4002,129318200736,129321328896,98623142,"二次元不懂爱",6,保密,"老年人基本上都这样，算活一天算一天了，世事无常",2022-09-09 03:38:56,0,1200,"如果说真实是残酷的，谎言绝对是温柔的",福建,否,http://i0.hdslb.com/bfs/face/cca8dcf5257a398eb73249077c010b1b3c0d987b.jpg
4003,129319346784,129321519904,34873100,"悲观的鲨鱼",6,保密,"回复 @练气三层老祖 :不至于吧，毕竟上一届也是这样",2022-09-09 03:51:59,0,206,"以客观为本，以事实为据，针砭时弊，欢迎和我辩论（不和我辩论而拉黑是心虚的特征哦）",广东,是,https://i2.hdslb.com/bfs/face/0d2d13544f7b409268fbcbcc673b241298ba9563.jpg
4004,129319346784,129321685648,490496894,"日月光军咦",5,保密,"回复 @练气三层老祖 :？？？",2022-09-09 03:52:54,0,65,"",山西,否,http://i2.hdslb.com/bfs/face/e038d0bcccad098175a61e4f86b34f57e4f244f3.jpg
4005,129319346784,129321726080,479865198,"名字值六币",6,男,"回复 @练气三层老祖 :女王是故意撑着口气的",2022-09-09 03:59:35,0,377,"",重庆,是,https://i0.hdslb.com/bfs/face/beb298d0be6e56c706aad261f2adc4671b837136.jpg
4006,129318200736,129321900640,2809716,"能不能爬啊你",6,女,"我觉得她是拼着最后一口气任命首相，为国家做最后一件事",2022-09-09 04:11:15,0,1694,"努力努力再努力",加拿大,是,https://i0.hdslb.com/bfs/face/805cd9bf5e5f3972b7fc2d9d28d703d343eef576.jpg
4007,129320108080,129322299680,20661091,"狂野皮特",6,保密,"回复 @DatouYua :阴谋论下 有没有可能老太太早就那个了只不过首相没出来怕政局动荡所以隐藏了消息 直到今天才放出来消息[tv_doge]",2022-09-09 04:32:48,0,245,"这家伙真的什么都没写呢，嗯嗯嗯。",广东,否,https://i1.hdslb.com/bfs/face/43f1956de327ebab7736491e2ab2582efebf2a61.jpg
4008,129318200736,129322302608,394314584,"godliugod",6,保密,"撑着口气，完成这一生最后的任务",2022-09-09 04:33:25,0,635,"",中国香港,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
4009,129318200736,129322346784,12565070,"举手赞成的JAME",6,保密,"手脚浮肿的老人确实是将死之兆",2022-09-09 04:36:03,0,617,"",江苏,否,https://i2.hdslb.com/bfs/face/4a0078112cdca325144a46b1cde1747f180c4ebe.jpg
4010,129318200736,129322594176,220343408,"虛構大檸檬",6,保密,"世事无常",2022-09-09 04:56:20,0,40,"看心情发视频，不刻意迎合甲方需求，不看消息，不回私信，勿扰！",湖北,是,https://i2.hdslb.com/bfs/face/d0d420e4c0e9af8b6fda0aac1458fd6666b0b39e.jpg
4011,129320108080,129323044640,194893,"王雨憧",6,保密,"回复 @DatouYua :这新首相还不如没有……更糟了可以说是",2022-09-09 05:23:52,0,86,"我会永远记得那些闪着光的日子",广西,是,https://i1.hdslb.com/bfs/face/d1b5e94cb71654df257a69b01d1c0cbf73083b9d.jpg
4012,129321726080,129323158800,403725157,"前端小王hs",6,男,"回复 @名字值六币 :小说看多了",2022-09-09 05:31:15,0,38,"清华大学出版社《后台管理系统实践》作者 CSDN前端领域百万访问博主 阿里云社区博客专家 交流群：815524941",广东,否,https://i1.hdslb.com/bfs/face/7e1b86c3205523edefa504fc0c174e569090af90.jpg
4013,129318200736,129323240336,10267247,"假面魔方",6,保密,"晚安，伊丽莎白，天堂一定有你爱吃的蛋糕",2022-09-09 05:36:00,0,229,"狗肉是好东西，尤其清水煮的肉狗，配上狗酱，人间绝味。
但是流浪狗就别吃了，一身细菌跟病毒，还见人就咬，只能说流浪狗谁都不待见是有原因的",吉林,否,https://i2.hdslb.com/bfs/face/cbe85a3ea91438e273157f5c17060188c71ed72a.jpg
4014,129318200736,129323413216,591430913,"账号已注销",,保密,"人生如剧本，演完最后的戏便功成身退。",2022-09-09 05:49:02,0,227,"",河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
4015,129320108080,129323778096,180353931,"涂山家的四小姐",6,女,"回复 @DatouYua :她的敬业精神真的[支持]",2022-09-09 06:06:49,0,1093,"沉迷二次元无法自拔",浙江,是,https://i0.hdslb.com/bfs/face/88f6a7e9c1123a63c3f0642aef929f22045202a4.jpg
4016,129319661072,129324349568,282049037,"echirolles",6,保密,"回复 @挂面11 :真的是，拼尽全力做了这件事",2022-09-09 06:31:28,0,182,"former Microsoft intern",北京,否,https://i2.hdslb.com/bfs/face/23ab8e6828a761d15d5676fcfcceab12896c0dbd.jpg
4017,129319346784,129324440448,475757862,"拳皇皮卡绵",6,男,"回复 @练气三层老祖 :她过九十又不是一天两天了，首相又不是五年十年一届，很好奇你的结论是怎么得出来的",2022-09-09 06:35:17,0,92,"若敷衍，则错过",天津,是,https://i0.hdslb.com/bfs/face/b68387bd82a3d331d26aa4f8dac0d81fc70a2255.webp
4018,129320108080,129324761872,887969,"出门转悠",6,男,"回复 @DatouYua :有首相也够一呛，老太太去世，苏格兰是肯定要闹一下的",2022-09-09 06:46:30,0,235,"屋里没用水表，不收快递，不需要送温暖……",天津,是,https://i2.hdslb.com/bfs/face/26039a42caf184057fdd3a5ee6883f9e0cd57b82.jpg
4019,129319346784,129324814640,1642586036,"MsLDs",3,保密,"回复 @练气三层老祖 :不至于，女王身体不好蛮久了",2022-09-09 06:47:30,0,54,"",英国,否,https://i2.hdslb.com/bfs/face/4e3e2548f73258564bddb23413ba5cd2f74a8aa8.jpg
4020,129318200736,129324833792,102945939,"不爱吃竹子的大熊猫6",5,男,"九十多了还不够？",2022-09-09 06:49:23,0,4,"",河南,否,http://i0.hdslb.com/bfs/face/651514464c0cfa8eddcf81ed8916daedf8033a0e.jpg
4021,129323158800,129325256864,479865198,"名字值六币",6,男,"回复 @疯狂赛车王哥 :我身边确实有老人病危，撑着口气见亲戚见完就去世，本来大家以为她看起来精神不错能撑过去，结果当晚就走了。这种事情你信不信没关系 ，但我比较相信",2022-09-09 07:01:33,0,427,"",重庆,是,https://i0.hdslb.com/bfs/face/beb298d0be6e56c706aad261f2adc4671b837136.jpg
4022,129318200736,129325374256,277622784,"PLAN16",4,保密,"一个伟大时代的落幕……",2022-09-09 07:02:10,0,28,"",天津,否,https://i0.hdslb.com/bfs/face/1a3ebe6b2e4ad46993f4c35beec1df794c7f11f4.jpg
4023,129318200736,129325581232,595344412,"凯申物流",6,男,"很多老人就是这样，很突然的",2022-09-09 07:08:15,0,36,"保持思考，坚持学习",宁夏,否,https://i1.hdslb.com/bfs/face/f2ed6e3b39fdbbc6c86362d5659e16cbf3c3bac3.jpg
4024,129318200736,129325894128,2640600,"你條粉肠",6,保密,"亲王去世以后感觉她一夜之间就老了。。。。。",2022-09-09 07:17:49,0,126,"",广东,否,https://i0.hdslb.com/bfs/face/2f414ed83c3cb527c3490513ccb96f13d4e16b87.jpg
4025,129320108080,129327092752,93592706,"友人ABCDEFG-",6,保密,"回复 @DatouYua :不至于",2022-09-09 07:39:24,0,2,"我会永远视奸你的，永远，永远，，，",辽宁,否,https://i2.hdslb.com/bfs/face/52bafff58043b1d56e6c556fc46526868ec26972.jpg
4026,129320108080,129327036896,264803233,"小马驹子哥",6,男,"回复 @DatouYua :查尔斯：我终于可以登基了！",2022-09-09 07:39:46,0,5,"愚蠢的阴阳人。",安徽,否,http://i1.hdslb.com/bfs/face/a41df3c4994335b0240a603d3c17fd48462ac2cf.jpg
4027,129319883840,129327240688,257846038,"中用的小胖",6,保密,"回复 @左爱红 :这次去苏格兰单纯是政治目的，防止大不列颠联合王国分裂[笑哭]可以说老太太用尽最后的力量保障英国不会分裂。",2022-09-09 07:42:15,0,268,"",山东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
4028,129323158800,129327683808,287898785,"艾特樱花园",6,男,"回复 @疯狂赛车王哥 :有的老人就是撑着一口气，我奶奶就是等我，我一到一出声，就没有脉搏了。",2022-09-09 07:48:42,0,74,"",山东,否,https://i2.hdslb.com/bfs/face/9b1df6242b743c3808aecad51b0f78dfb20c451d.jpg
4029,129319346784,129327715456,456994209,"不黑的墨凡",5,女,"回复 @练气三层老祖 :话不能这么说，正常人活到七十多都已经算高寿了。能活到96的又能有几个，再说96了都身体机能早都出现问题了[辣眼睛]",2022-09-09 07:50:15,0,76,"Never say abandon.",河南,否,https://i0.hdslb.com/bfs/face/097b3e9559ea9d8ea5603a5744391e76fe3792b0.jpg
4030,129318200736,129328268320,33127979,"玩家甲甲",6,男,"英女王死在苏格兰用最后的生命捍卫英国，但是特拉斯确要分裂英国废除英王室克死英女王啊。",2022-09-09 07:58:21,0,68,"",四川,否,https://i2.hdslb.com/bfs/face/7ce8ed94791899907efc7ffbf0be80da34a7d866.jpg
4031,129318200736,129328864768,382569990,"爱吃神煎饼",5,男,"这个岁数，随时走都正常",2022-09-09 08:08:48,0,3,"这个人不神秘，但是什么都没写",四川,否,https://i0.hdslb.com/bfs/face/d998225a12a1a27b533394bc9ef880ea5e10de5e.jpg
4032,129322927168,129328945408,8125749,"不符合规定",6,男,"回复 @辰某晚年化身红毛怪物 :我在想英国要是好好做防疫，是不是女王还能再坚持两年？[藏狐]",2022-09-09 08:09:46,0,21,"要当火影的人，没有近路可寻；当上火影的人，同样也没有后路可退！",四川,否,http://i0.hdslb.com/bfs/face/b8c9d94a40d4d8c60a2b3e84e81cb20bd3fa3ac0.jpg
4033,129318200736,129329078544,94536529,"窝腰验牌",6,男,"克死了（确信",2022-09-09 08:11:16,0,4,"",河北,否,https://i1.hdslb.com/bfs/face/50f68b8bfb0147cfe2c67371ce733659554f3741.jpg
4034,129318200736,129329219424,185916094,"吾狼就是好玩",6,保密,"任命首相的照片发现手臂上大片淤青，应该是频繁静脉输液导致的，女王日常需要用药物维持身体",2022-09-09 08:12:57,0,62,"",广东,是,https://i1.hdslb.com/bfs/face/2cfc9c2bc0e325db6189bf54491334e5522e1ff5.jpg
4035,129319346784,129329370304,668805215,"宇我彤行呀",5,男,"回复 @练气三层老祖 :不至于，一个活了快100岁的人，要是这点事都看不开，那早就气死了[笑哭]",2022-09-09 08:14:18,0,49,"垃圾bilibili赶快倒闭吧，全网最垃圾的app没有之一",北京,否,https://i2.hdslb.com/bfs/face/9c2ce3b727708bc4426cfb8c4154a857a2a4e798.jpg
4036,129318200736,129329467904,53299018,"Ars-_-",6,保密,"走好",2022-09-09 08:17:02,0,0,"❌❌",湖南,是,https://i1.hdslb.com/bfs/face/cfbfea02364891e0935c631a54e7c339e8c7f6cd.jpg
4037,129319883840,129329508288,73844480,"细微如歌",6,保密,"回复 @左爱红 :我觉得是为了稳定苏格兰局势",2022-09-09 08:18:47,0,16,"让我再一次蜕变",江苏,是,https://i2.hdslb.com/bfs/face/a8bdbd100cb4255a3f252a672a9fba56e7f778a1.jpg
4038,129318200736,129329673312,1204328224,"失乡骑士狄希",5,保密,"不会是被这新首相气死的吧",2022-09-09 08:20:22,0,0,"查成分？查！随便查！",四川,是,https://i1.hdslb.com/bfs/face/acc8c5525ff4a31be2c759a7916da2420f650bb5.jpg
4039,129321218448,129329772656,372199995,"niangxxx",6,保密,"回复 @我心思考人生 :你以为是因为身体问题？其实是因为苏格兰问题",2022-09-09 08:20:34,0,9,"",辽宁,是,http://i0.hdslb.com/bfs/face/69394b0eec15fc83b27d6f28b26f85afefe8c5f6.jpg
4040,129319883840,129330029296,294577863,"热爱生活164",6,保密,"回复 @左爱红 :去苏格兰也是为了团结苏格兰人",2022-09-09 08:24:42,0,12,"",江苏,否,https://i0.hdslb.com/bfs/face/b5d464200b4a3d97bb451bcde4c0212501739e66.jpg
4041,129318200736,129331092144,13655295,"星如雨_COMET",6,保密,"新首相是共和派，说不定是给她气死的[doge]",2022-09-09 08:39:20,0,2,"在看哪个就推哪个，这也是一种单推",福建,否,https://i0.hdslb.com/bfs/face/e0efea2590e69881f428444f0c021d02fd0f3a61.jpg
4042,129318200736,129331111936,283605627,"摆摆damn",5,男,"不算意外 伦敦桥行动好几年前就已经在筹划了",2022-09-09 08:40:07,0,5,"想当LAPD的音乐生",江苏,否,https://i0.hdslb.com/bfs/face/840d7e96afb84ffdfdb3ddd22da384d183dc52d6.jpg
4043,129320108080,129331466240,346097016,"余生尽风雪",6,男,"回复 @DatouYua :分析很到位",2022-09-09 08:44:16,0,1,"我当然希望",河北,否,https://i0.hdslb.com/bfs/face/c8cb1f831c78f6537a47fd951e1e0398ab91e7d4.webp
4044,129318200736,129331702592,522074741,"usjjsjshnnjj",6,保密,"她真的不容易，看了王冠后，看到了她有很多无奈",2022-09-09 08:47:17,0,14,"",山东,否,https://i2.hdslb.com/bfs/face/11f91d0b0b10a486dc2c253ed6058a50de3a1aea.jpg
