序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1910,130737858944,130802430080,4581512,"oO皿Oo",6,男,"回复 @曾经的小朱 :如果是东厂的人，难免有点大材小用了。整个锦衣卫都在东厂面前摇尾乞怜，这种隐藏在民间的暗桩居然拿去对付一川[捂脸]。恕我直言，一川这种连总旗百户都不是的小小锦衣卫，不需要一个暗桩花费大量时间在他身上。东厂想要民间消息，通常都是有人直接联络地下势力的泼皮打行，这种有明面身份的暗桩应该有更大的事去做。对付一川三兄弟这种小事，吩咐一声，锦衣卫内部都能帮东厂的大人物料理了，比如在一些任务里暗动手脚，高效快捷还不浪费东厂的人力。当然，三兄弟太能打，硬是一刀一刀砍出来确实有的触不及防。",2022-09-20 23:10:37,0,3,"四句烧香偈子，随风遍满东南。
不是文思所及，且令鼻观先参。
万卷明窗小字，眼花只见斓斑。
一炷烟消火冷，半生身老心闲。",广东,是,https://i2.hdslb.com/bfs/face/ae7336ed58cfb14ef99651c67d0d834c889e872a.jpg
1911,130775812320,130803042640,4581512,"oO皿Oo",6,男,"回复 @困骑士 :啊这，我看了一下我自己用词还算得当，应该算不上逼逼赖赖。UP解读润哥医闹的前因和我的理解有出入，自然是发表自己的一些看法，各抒己见踊跃发言不应该是好事么。",2022-09-20 23:15:09,0,4,"四句烧香偈子，随风遍满东南。
不是文思所及，且令鼻观先参。
万卷明窗小字，眼花只见斓斑。
一炷烟消火冷，半生身老心闲。",广东,是,https://i2.hdslb.com/bfs/face/ae7336ed58cfb14ef99651c67d0d834c889e872a.jpg
1912,130802430080,130823220256,401315789,"小-_-朱",6,男,"回复 @罪剑问生天谴判死 :原文好像是医生自作主张的，他要弄死三弟但是没有上面的命令，而且时间线是不符合历史的，历史上沈炼所在的时期锦衣卫的老大是陆炳，在他的带领下锦衣卫的势力和能力全面碾压东厂，这里一下子就到了明末了",2022-09-21 07:09:07,0,3,"",福建,是,https://i2.hdslb.com/bfs/face/7cd1ffc440fd7c10db3ecd326d30eb779b7d48ac.jpg
1913,130803042640,131985856512,5806310,"这名字怎么总是已存在",6,男,"回复 @罪剑问生天谴判死 :我觉得老医生可能看一川是锦衣卫，又有肺病，觉察到女儿喜欢他怕以后没着落，就使这一计，让一川看着是吃药了，但是开着并没有效果的药。想着让他找别人看病，但是加钱看他故意不治好自己的师弟，起了恨意，就杀了他。",2022-10-01 12:29:52,0,1,"",上海,是,https://i2.hdslb.com/bfs/face/affe9dbf54a32d8987c1535cd74a8b4d26e599dd.jpg
1914,130185728256,132426572544,43661556,"分射烛红",6,保密,"回复 @罪剑问生天谴判死 :你得知道明代是一个奇幻的年代。
刘太医治死了两个皇帝到最后只是被流放而没有直接被砍死。[doge]",2022-10-04 19:25:56,0,0,"",辽宁,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1915,130139019520,133019358880,2775336,"盒子盒子这里有个盒子",6,保密,"丁修不愧是戚家军的后人",2022-10-09 15:21:29,0,0,"",广东,否,http://i0.hdslb.com/bfs/face/bf6588e8cfacf8b7c8e8301f82ce0189cae19e3b.jpg
1916,130139019520,188037235824,523974073,"要做不想飞的猪",5,保密,"首先要明确一点，肺痨在古代是不治之症，不管这医生有没有使坏他都得死，就是死得快点和慢点的区别，至于医生为什么要更快让他死，有可能只是为了女儿不要嫁给一个必死之人而已，因为劝是没用的。",2023-09-30 00:52:36,0,0,"",福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1917,130171948304,188037631232,523974073,"要做不想飞的猪",5,保密,"回复 @阳仔问你吃了吗 :你这理解没错，肺痨在古代是没治的，普通人不懂可能还抱有点希望，可他行医多年肯定是知道的，在药里加料只是想让他死快点，这样女儿也没了念想，这才是最合理的解释。",2023-09-30 00:55:13,0,0,"",福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1918,130185728256,193641481408,1426990804,"无极哈马达啦",5,男,"回复 @oO皿Oo :那会锦衣卫名声不好，你明白不。",2023-11-09 14:59:58,0,0,"照亮世间，无限月读",湖北,否,https://i1.hdslb.com/bfs/face/bcd146500d2c6c1b268595bad421271068669928.jpg
1919,130185728256,194280590896,23063508,"初入道",6,男,"回复 @oO皿Oo :锦衣卫在民间又不是什么好东西",2023-11-13 22:27:35,0,0,"",山西,是,https://i0.hdslb.com/bfs/face/3d78313514bde5f4fdb1a563888b3a535c9531ae.jpg
1920,130139019520,195404206592,14898660,"铜納特",6,保密,"医生害人就是人云亦云的谣言，你让他们拿个证据出来，他们就只会说自己记得看过，什么什么删减",2023-11-22 04:07:28,0,1,"?",湖南,是,https://i0.hdslb.com/bfs/face/66d7fc008eb3c42466828844c8a39bd5771d987f.jpg
1921,130185728256,208035517056,359922563,"鸣子好南取",6,女,"回复 @oO皿Oo :本来就是肺痨鬼，那个时候肯定治不好，只能延缓，开的是加重他病的药，不是直接的毒药，他肺痨不是一天两天了，大夫也瞧不起他，当兵又容易没命，又肺痨，而且那时候丈夫死了要一直守寡的",2024-02-14 18:37:38,0,0,"不定期分享优质图片",浙江,否,https://i2.hdslb.com/bfs/face/246039e8192fde7c0575f52ae97cdb30b92f4c43.jpg
1922,,130138678000,450469351,"他们都叫我王大少",6,男,"细节是真的好  不是看解说  还真不知道",2022-09-15 12:31:31,0,1,"小时候真傻，竟盼望着长大。。。",广东,否,https://i1.hdslb.com/bfs/face/6495c99266e9a6877dba7b3465c9155429c4bea4.jpg
1923,,130138373696,1997572140,"三寸帖",5,保密,"刀剑本一体，长棍赋留影。身觉肩为理，摆步腰敛形。[tv_偷笑]",2022-09-15 12:29:44,0,0,"",湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1924,,130136944672,382328034,"寻找一位同志",6,保密,"不错，合集也很好[支持][支持][支持]",2022-09-15 12:17:52,0,0,"讲个笑话，我天天认爹认妈
",山西,否,https://i0.hdslb.com/bfs/face/771026c1e9c5e09e06749173cad7d4564976cd0a.jpg
1925,,130134037808,2080097042,"常盛3931",5,保密,"战斗力仅仅是能打，但是战斗智商却是可以保命并且影响最终结果的，剧中沈炼或许功夫比不上其他人，但是他的战斗智商无疑是很高的。",2022-09-15 11:51:28,3,66,"明德博学，知行日新。",北京,否,https://i2.hdslb.com/bfs/face/84302a18439f56ef88e1ae82d08aa8368589e634.jpg
1926,130134037808,130192007248,436037012,"千江紫木",6,保密,"实战经验嘛，毕竟是修罗场上活下来的老油条",2022-09-15 21:23:20,0,18,"不要点关注，什么都没有",甘肃,否,https://i2.hdslb.com/bfs/face/8c668aa3b977f14b326c9619f88646109e97181c.jpg
1927,130192007248,130207787936,2080097042,"常盛3931",5,保密,"回复 @梦往未来 :当然还需要一些运气，你可以问问身边上过战场的老一代，战场上真的有时候就是运气。",2022-09-15 23:29:09,0,9,"明德博学，知行日新。",北京,否,https://i2.hdslb.com/bfs/face/84302a18439f56ef88e1ae82d08aa8368589e634.jpg
1928,130134037808,130641921552,436095213,"小哀愁-",5,男,"两个人在这种决死局里决定胜负的就是不完全靠个人战力，毕竟没有规则可言，擂台上比武我打不过你，但要是生死搏杀那就不一定了随便一个小破绽可能都要命",2022-09-19 15:51:42,0,7,"",陕西,否,https://i0.hdslb.com/bfs/face/88fda34d40f53b48bab19802c18f797c89df4b35.jpg
1929,,130133764624,14862300,"leon的小鱼缸",6,保密,"公公都没你细[doge][doge][doge]",2022-09-15 11:47:59,0,0,"",山东,否,https://i0.hdslb.com/bfs/face/c3f6f0728469342c463914c1bca81b361b5f0b9f.jpg
1930,,130132005424,227639589,"-经济研究-",6,男,"太他妈专业了",2022-09-15 11:30:21,0,0,"为乡村振兴而读书！",江苏,否,https://i0.hdslb.com/bfs/face/9dcc9bda7d0f26e73a02b83fdddbde89398a1ee0.jpg
1931,,130130645936,12295847,"找球球的球球",6,保密,"狼牙棒重达60斤[呆]又不是演义小说你这样讲真的合适吗",2022-09-15 11:16:53,10,1,"",上海,是,http://i2.hdslb.com/bfs/face/4d996d20e7369ffdde8ba4f37e7d3b99f496da39.jpg
1932,130130645936,130131314352,517035310,"账号已注销",,保密,"都有说古代人身高体壮 咱也不知道 他这些应该都是根据资料来的 看看就行",2022-09-15 11:23:28,0,0,"",山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1933,130131314352,130139759680,582787,"非全职不全能up主",6,保密,"回复 @加糖的苦咖妃 :即便是真的有六十斤  那能有这么结实的木头杆儿嘛 古代的狼牙棒也就二十斤左右 全是木头的 上面的钉子是铁的  二十斤就足够用了",2022-09-15 12:41:37,0,0,"我会一直守护你.....",江苏,否,https://i1.hdslb.com/bfs/face/8ca4e5dd50a45e1ca9dfebe5070639f0d8795dc0.jpg
1934,130131314352,130158747360,2073264187,"陆小凨",5,男,"回复 @加糖的苦咖妃 :我不信[阴险][阴险][阴险]",2022-09-15 16:14:48,0,0,"开枪吧，男子汉！你要打死的是一个胆小鬼！",河南,是,https://i1.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg
1935,130139759680,130177936272,12295847,"找球球的球球",6,保密,"回复 @非全职不全能up主 :见过文物的铜锤也就几斤重，骨朵更轻，六十斤纯粹是跑火车",2022-09-15 19:20:15,0,1,"",上海,是,http://i2.hdslb.com/bfs/face/4d996d20e7369ffdde8ba4f37e7d3b99f496da39.jpg
1936,130130645936,130178635904,1660075,"yibao",6,保密,"宋有天灵盖，金有狼牙棒",2022-09-15 19:27:10,0,0,"这个人很勤快，神马都没有写…",广西,否,http://i2.hdslb.com/bfs/face/acf8c7be9160fc6e47accbeab93e50870ff0a1b1.jpg
1937,130131314352,130183668848,387435234,"广西水鬼",6,保密,"回复 @加糖的苦咖妃 :穷文富武，古时候穷人瘦的跟竹竿一样",2022-09-15 20:11:15,0,0,"做个正常消费者，别花了钱还给厂家当勾",山西,否,https://i0.hdslb.com/bfs/face/2170b65b79b74133d90d31c06163bef7bc92a0f5.jpg
1938,130177936272,130190191792,582787,"非全职不全能up主",6,保密,"回复 @找球球的球球 :铜锤很小的 是步卒用的 就跟汤勺似的 骑兵用的会大一点 不过不是全铜的一般是木制包铜或者包铁",2022-09-15 21:08:22,0,0,"我会一直守护你.....",江苏,否,https://i1.hdslb.com/bfs/face/8ca4e5dd50a45e1ca9dfebe5070639f0d8795dc0.jpg
1939,130130645936,130213151264,205329835,"a道路莫图",6,男,"古代因为条件不好，所以力气大很正常，不是吃的多吃的好就力气大的，就科学的来讲越舒适的环境越会使身体退化，就拿现代来讲，你让城里人去试试和条件最差的农村人比比力气试试",2022-09-16 00:15:16,0,0,"",广东,是,http://i1.hdslb.com/bfs/face/d47fa0975d03bcf00b1b3f3bd4d94618785c1a68.jpg
1940,130130645936,130214502832,96618262,"这是碰都不能碰的滑体",6,保密,"我记得古代2斤折现在1斤",2022-09-16 00:30:07,0,0,"我心再无你名笺丶",陕西,否,https://i1.hdslb.com/bfs/face/0516f8c3bafbabce1d295d7bd7d111e0ef9ff305.jpg
1941,130130645936,130378932256,608459114,"蟾宫拾陆",5,保密,"每个朝代的斤换成两都不一样，不要拿现在的单位计算。",2022-09-17 13:03:43,0,0,"",广东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
1942,,130126676544,60194344,"永远的鸟笼伊卡洛斯",5,保密,"我咋感觉看过，这是把之前的合起来了？",2022-09-15 10:32:54,0,0,"QQ区的b站游戏真的没人啊啊啊啊啊啊",山西,否,https://i1.hdslb.com/bfs/face/53e4ad413bccfcda329c974ff3dcff6557b4fc7c.jpg
1943,,130126462208,270692349,"大雷之家",6,保密,"这是合集？",2022-09-15 10:31:02,0,0,"你喜欢的大雷选手，这里都有",浙江,否,https://i0.hdslb.com/bfs/face/8c67c461eb5b95953f87a45b092a7453579e114c.jpg
1944,,130126324544,436966438,"bbawzb",5,保密,"戚继光是万历年间著名的南戚北李，而戚家军也是继「土木堡之变」后晚明最后的辉煌。可惜戚继光得不到皇帝欢心，被贬为文职，病死异乡（东方不败语）在萨尔浒之战以及沈阳救援战时，戚家军曾重创后金八旗。",2022-09-15 10:28:40,1,0,"",安徽,是,https://i1.hdslb.com/bfs/face/c388c332d2089e74a49aabf22f75bbc4b232c272.jpg
1945,130126324544,130178611616,1660075,"yibao",6,保密,"可惜戚家军被坑杀了",2022-09-15 19:26:31,0,0,"这个人很勤快，神马都没有写…",广西,否,http://i2.hdslb.com/bfs/face/acf8c7be9160fc6e47accbeab93e50870ff0a1b1.jpg
1946,,130125631952,2782748,"萝莉控都是变态",6,保密,"建议up主尽量用自己的声音，这样大家一听到你的声音，就能认出你。",2022-09-15 10:21:16,0,0,"一个苦逼的兼职码字写手。",河北,否,https://i2.hdslb.com/bfs/face/4b7a64c58f016332aaee468fa9c288ceac621805.jpg
1947,,130124288736,35264591,"哈哈jiujiu",6,保密,"戚继光，袁崇焕，于谦，明朝续命名将",2022-09-15 10:05:44,5,9,"",重庆,否,http://i0.hdslb.com/bfs/face/ac0bfc41d9412de2fb06d5b0af12e8f25a8229f0.jpg
1948,130124288736,130339360352,667342250,"何时踏青云",4,保密,"有什么用，还不是死在自己人手里了",2022-09-17 01:58:50,0,0,"",广东,否,https://i2.hdslb.com/bfs/face/3fb56681a7db09662e7ccb7541239f18419e092d.jpg
1949,130124288736,130714338064,33514532,"龙马又沐风",6,保密,"袁崇焕？[尴尬]",2022-09-20 08:10:08,0,3,"",福建,否,https://i2.hdslb.com/bfs/face/084af413f491df89c6cadfc7b479fdb1e4012fbf.jpg
1950,130714338064,140420179872,1244300251,"攀登新高山1208",5,保密,"回复 @龙马又沐风 :圆嘟嘟怎么了，明军关外唯二的胜仗就是圆嘟嘟打出来的[吃瓜]",2022-12-04 23:11:59,0,1,"",黑龙江,否,https://i1.hdslb.com/bfs/face/c3b6ed0e0dc341dba7a98010f4440d66501c24a9.jpg
1951,140420179872,203718081408,286865380,"谪仙万古唯一",5,男,"回复 @攀登新高山1208 :袁可立都比袁崇焕强",2024-01-18 17:25:08,0,0,"",河北,是,https://i1.hdslb.com/bfs/face/dc00a59134ba2dbcec8c86e365585e5fc83a7e05.jpg
1952,130124288736,272028255376,481542008,"酸菜于很爱钱",4,保密,"这么一算，全死自己人手里了。传奇投降哥也是因为李自成才投降的，全是因为自己人。",2025-08-10 11:50:56,0,0,"介绍什么呢？",北京,否,https://i2.hdslb.com/bfs/face/b4c0be7ebf5cb9a282e5c0ea2eeb5f67d4389785.jpg
1953,,130121177536,1243096133,"行吧唉",5,保密,"希望第三部没有女主",2022-09-15 09:27:13,0,0,"为人和善",广东,否,https://i2.hdslb.com/bfs/face/283fa70a7b35cae38e5599101c84008c5839b960.jpg
1954,,130120242608,510511170,"栢伯唉",5,保密,"丁白樱断刀这场面也是能吹的？[辣眼睛]沈练劈这一刀是八十天没吃饭吗？[辣眼睛][辣眼睛][疑惑]",2022-09-15 09:14:18,2,0,"",山东,是,https://i0.hdslb.com/bfs/face/6a1186d449d59ab92b9f6a35529ec4f2669b4847.jpg
1955,130120242608,130140573184,451613462,"-Desterrennacht",5,男,"确实。。。按正常情况，就是正常成男这一刀劈下来别说女性，就是一个壮汉靠单纯的拔刀也不可能挡住。。。",2022-09-15 12:46:56,0,0,"",安徽,是,https://i2.hdslb.com/bfs/face/3776151587f61434f5f17cdd03c40640d79a3760.jpg
1956,130120242608,130142816032,637921496,"碳基狩猎者_",6,保密,"马老师：是巧劲儿",2022-09-15 13:06:12,0,0,"我得重新集结部队",陕西,是,https://i2.hdslb.com/bfs/face/bfd82651695d9380d5fb0b56cb5f3c6f0b3d0de1.jpg
1957,,130119729616,163694378,"当时过境迁恨不再明显",6,男,"视频做的很棒，讲解很专业，就是这个配音太low了，太多营销号用这个配音了",2022-09-15 09:08:08,0,0,"",广西,否,https://i2.hdslb.com/bfs/face/59f41d50dd68215b26536ebc2d9330a0bf0de06b.jpg
1958,,130119347984,402423394,"512浮云",5,男,"赵子龙同款[doge][doge]",2022-09-15 09:03:49,0,0,"",湖南,是,http://i0.hdslb.com/bfs/face/df338182da97337fd4f4388b8eec93bf35d73386.jpg
1959,,130117760512,356298268,"微雨酥酥",6,男,"好时长🤗",2022-09-15 08:39:32,0,0,"",广东,否,https://i1.hdslb.com/bfs/face/bbeeb510d400ee6df24ecc9ef30fcac48398ba4d.jpg
1960,,130117629040,15468880,"丨帕洛斯丨",6,保密,"合集啊！[原神_喝茶][原神_喝茶]",2022-09-15 08:37:24,0,0,"",北京,否,https://i1.hdslb.com/bfs/face/fe886be90ffba72e7b128a1e3d1d91fa84e2e3ac.jpg
1961,,130116475328,56891783,"兔斯基咪咪",5,保密,"一个使枪，一个使球，当真有趣[辣眼睛]",2022-09-15 08:21:22,6,105,"",广东,否,http://i2.hdslb.com/bfs/face/d47fa0975d03bcf00b1b3f3bd4d94618785c1a68.jpg
1962,130116475328,130153413360,57391005,"吾休琴忘谱-逍遥游",6,男,"缺啥想啥[doge]",2022-09-15 15:10:06,0,7,"",浙江,是,https://i0.hdslb.com/bfs/face/18127ebdc0e65b455b40647fbc72b8ff7bf4dca8.jpg
1963,130116475328,130180972224,347716447,"肋骨2084",6,保密,"为什么别人提着刀过来她要闭着眼[哦呼]",2022-09-15 19:46:46,0,1,"真是美味呀～",广东,是,https://i1.hdslb.com/bfs/face/b2c4a7ae87c40f80bce6fa141a57f8570fb4653b.jpg
